"originx","originy","widthx","widthy","totalSpatialLoss","maxSpatialLoss","propSpatialLoss","bintype","distrib"
-0.5,-0.5,10,10,523692.415529493,1409246.91333978,0.371611539874436,"random","norm"
-0.4,-0.4,10,10,383642.638203806,1409246.91333978,0.272232377855353,"standard","norm"
-0.4,-0.4,10,10,524390.581718687,1409246.91333978,0.372106957804811,"random","norm"
-0.3,-0.3,10,10,386111.100845367,1409246.91333978,0.273983996126215,"standard","norm"
-0.3,-0.3,10,10,523806.229701546,1409246.91333978,0.371692302280921,"random","norm"
-0.2,-0.2,10,10,388884.879676279,1409246.91333978,0.275952266416294,"standard","norm"
-0.2,-0.2,10,10,525658.585900264,1409246.91333978,0.373006732123686,"random","norm"
-0.1,-0.1,10,10,391968.211972936,1409246.91333978,0.278140195492079,"standard","norm"
-0.1,-0.1,10,10,526084.624665835,1409246.91333978,0.373309048745094,"random","norm"
0,0,10,10,395363.161590206,1409246.91333978,0.280549247862627,"standard","norm"
0,0,10,10,527500.764546449,1409246.91333978,0.374313939986798,"random","norm"
-1,-1,12,12,454381.52567143,1409246.91333978,0.322428611601205,"standard","norm"
-1,-1,12,12,630400.757312194,1409246.91333978,0.44733165731632,"random","norm"
-0.9,-0.9,12,12,454534.039710715,1409246.91333978,0.322536835389273,"standard","norm"
-0.9,-0.9,12,12,629060.389596157,1409246.91333978,0.446380533916049,"random","norm"
-0.8,-0.8,12,12,454957.407720185,1409246.91333978,0.322837256845203,"standard","norm"
-0.8,-0.8,12,12,630431.431582416,1409246.91333978,0.447353423743432,"random","norm"
-0.7,-0.7,12,12,455648.689386009,1409246.91333978,0.323327789525658,"standard","norm"
-0.7,-0.7,12,12,630063.176889468,1409246.91333978,0.447092110633953,"random","norm"
-0.6,-0.6,12,12,456603.481061878,1409246.91333978,0.324005308608248,"standard","norm"
-0.6,-0.6,12,12,627492.334945342,1409246.91333978,0.445267844126934,"random","norm"
-0.5,-0.5,12,12,457816.500270229,1409246.91333978,0.324866065652928,"standard","norm"
-0.5,-0.5,12,12,626859.669496524,1409246.91333978,0.444818905447112,"random","norm"
-0.4,-0.4,12,12,459282.182210114,1409246.91333978,0.325906111883302,"standard","norm"
-0.4,-0.4,12,12,624877.248565402,1409246.91333978,0.443412181818799,"random","norm"
-0.3,-0.3,12,12,460995.187482663,1409246.91333978,0.32712165846803,"standard","norm"
-0.3,-0.3,12,12,622605.608641294,1409246.91333978,0.441800228723423,"random","norm"
-0.2,-0.2,12,12,462950.776776978,1409246.91333978,0.328509342397514,"standard","norm"
-0.2,-0.2,12,12,619907.762518327,1409246.91333978,0.439885840196168,"random","norm"
-0.1,-0.1,12,12,465145.055002406,1409246.91333978,0.330066399719873,"standard","norm"
-0.1,-0.1,12,12,617761.269393125,1409246.91333978,0.438362691126346,"random","norm"
0,0,12,12,467575.112048261,1409246.91333978,0.33179076542389,"standard","norm"
0,0,12,12,615208.568572077,1409246.91333978,0.436551297539542,"random","norm"
-1,-1,14,14,531279.362166842,1409246.91333978,0.376995228542144,"standard","norm"
-1,-1,14,14,722986.503049246,1409246.91333978,0.513030396735683,"random","norm"
-0.9,-0.9,14,14,531623.582928006,1409246.91333978,0.377239487201081,"standard","norm"
-0.9,-0.9,14,14,724850.529404686,1409246.91333978,0.514353107708327,"random","norm"
-0.8,-0.8,14,14,532180.348497892,1409246.91333978,0.377634567413509,"standard","norm"
-0.8,-0.8,14,14,727113.831382395,1409246.91333978,0.515959144206463,"random","norm"
-0.7,-0.7,14,14,532950.910063081,1409246.91333978,0.378181357019997,"standard","norm"
-0.7,-0.7,14,14,726901.387052323,1409246.91333978,0.515808393952508,"random","norm"
-0.6,-0.6,14,14,533937.258610048,1409246.91333978,0.378881268822272,"standard","norm"
-0.6,-0.6,14,14,729096.028671816,1409246.91333978,0.517365709138881,"random","norm"
-0.5,-0.5,14,14,535142.022198707,1409246.91333978,0.379736167688649,"standard","norm"
-0.5,-0.5,14,14,730337.983920436,1409246.91333978,0.518246999164683,"random","norm"
-0.4,-0.4,14,14,536568.286593297,1409246.91333978,0.380748243273905,"standard","norm"
-0.4,-0.4,14,14,733650.797638524,1409246.91333978,0.520597767994992,"random","norm"
-0.3,-0.3,14,14,538219.319146714,1409246.91333978,0.381919814087926,"standard","norm"
-0.3,-0.3,14,14,733205.056164198,1409246.91333978,0.520281470353957,"random","norm"
-0.2,-0.2,14,14,540098.194109444,1409246.91333978,0.383253061615343,"standard","norm"
-0.2,-0.2,14,14,732916.16712548,1409246.91333978,0.520076475022065,"random","norm"
-0.1,-0.1,14,14,542207.352088547,1409246.91333978,0.384749717708138,"standard","norm"
-0.1,-0.1,14,14,733907.806962359,1409246.91333978,0.520780141517618,"random","norm"
0,0,14,14,544548.168161919,1409246.91333978,0.386410758120017,"standard","norm"
0,0,14,14,734028.392290365,1409246.91333978,0.520865708728633,"random","norm"
-1,-1,16,16,607220.540210373,1409246.91333978,0.430883001738366,"standard","norm"
-1,-1,16,16,836686.331619812,1409246.91333978,0.593711665216242,"random","norm"
-0.9,-0.9,16,16,607375.640832032,1409246.91333978,0.430993060962332,"standard","norm"
-0.9,-0.9,16,16,834749.220598908,1409246.91333978,0.592337093448465,"random","norm"
-0.8,-0.8,16,16,607739.22254271,1409246.91333978,0.43125105812893,"standard","norm"
-0.8,-0.8,16,16,833703.897513342,1409246.91333978,0.591595333380963,"random","norm"
-0.7,-0.7,16,16,608309.554015112,1409246.91333978,0.431655764690288,"standard","norm"
-0.7,-0.7,16,16,836027.28159607,1409246.91333978,0.593244004072191,"random","norm"
-0.6,-0.6,16,16,609084.072494705,1409246.91333978,0.432205362118716,"standard","norm"
-0.6,-0.6,16,16,834407.69407538,1409246.91333978,0.592094746617476,"random","norm"
-0.5,-0.5,16,16,610059.722083634,1409246.91333978,0.432897681952589,"standard","norm"
-0.5,-0.5,16,16,832681.439252913,1409246.91333978,0.59086979816726,"random","norm"
-0.4,-0.4,16,16,611233.298759532,1409246.91333978,0.433730450621294,"standard","norm"
-0.4,-0.4,16,16,831835.730471458,1409246.91333978,0.590269684181947,"random","norm"
-0.3,-0.3,16,16,612601.743739341,1409246.91333978,0.434701497615866,"standard","norm"
-0.3,-0.3,16,16,831931.794525248,1409246.91333978,0.590337851124787,"random","norm"
-0.2,-0.2,16,16,614162.359530938,1409246.91333978,0.435808908798977,"standard","norm"
-0.2,-0.2,16,16,830613.373549305,1409246.91333978,0.589402301106219,"random","norm"
-0.1,-0.1,16,16,615912.950095484,1409246.91333978,0.437051125863975,"standard","norm"
-0.1,-0.1,16,16,827991.615031116,1409246.91333978,0.587541904256404,"random","norm"
0,0,16,16,617851.900882064,1409246.91333978,0.438427003127374,"standard","norm"
0,0,16,16,825764.244372842,1409246.91333978,0.585961364581497,"random","norm"
-1,-1,18,18,686507.075131265,1409246.91333978,0.487144636353545,"standard","norm"
-1,-1,18,18,934984.577589831,1409246.91333978,0.663463988275841,"random","norm"
-0.9,-0.9,18,18,686785.45609189,1409246.91333978,0.487342175165225,"standard","norm"
-0.9,-0.9,18,18,934455.786800198,1409246.91333978,0.663088758935526,"random","norm"
-0.8,-0.8,18,18,687235.297567175,1409246.91333978,0.487661382162258,"standard","norm"
-0.8,-0.8,18,18,937096.551742034,1409246.91333978,0.664962642721851,"random","norm"
-0.7,-0.7,18,18,687857.295707984,1409246.91333978,0.488102751332502,"standard","norm"
-0.7,-0.7,18,18,938217.146519048,1409246.91333978,0.665757815495626,"random","norm"
-0.6,-0.6,18,18,688652.591857171,1409246.91333978,0.488667092571541,"standard","norm"
-0.6,-0.6,18,18,939709.663240226,1409246.91333978,0.666816903656153,"random","norm"
-0.5,-0.5,18,18,689622.712121961,1409246.91333978,0.48935548880332,"standard","norm"
-0.5,-0.5,18,18,941466.578240976,1409246.91333978,0.668063608533857,"random","norm"
-0.4,-0.4,18,18,690769.462468891,1409246.91333978,0.490169221539632,"standard","norm"
-0.4,-0.4,18,18,942117.271275785,1409246.91333978,0.668525339568106,"random","norm"
-0.3,-0.3,18,18,692094.767603662,1409246.91333978,0.491109656549441,"standard","norm"
-0.3,-0.3,18,18,942173.791916054,1409246.91333978,0.668565446549881,"random","norm"
-0.2,-0.2,18,18,693600.452523697,1409246.91333978,0.492178088848837,"standard","norm"
-0.2,-0.2,18,18,942931.230458825,1409246.91333978,0.66910292407465,"random","norm"
-0.1,-0.1,18,18,695287.985758781,1409246.91333978,0.493375560504875,"standard","norm"
-0.1,-0.1,18,18,942779.371325473,1409246.91333978,0.668995165007084,"random","norm"
0,0,18,18,697158.227664076,1409246.91333978,0.494702682024597,"standard","norm"
0,0,18,18,942590.719177156,1409246.91333978,0.668861297658125,"random","norm"
-1,-1,20,20,760960.999785299,1409246.91333978,0.539977056243389,"standard","norm"
-1,-1,20,20,1046522.69486,1409246.91333978,0.742611308886844,"random","norm"
-0.9,-0.9,20,20,760989.923487363,1409246.91333978,0.539997580469336,"standard","norm"
-0.9,-0.9,20,20,1045639.11754368,1409246.91333978,0.741984323432442,"random","norm"
-0.8,-0.8,20,20,761186.288776038,1409246.91333978,0.540136921053882,"standard","norm"
-0.8,-0.8,20,20,1043737.26369729,1409246.91333978,0.740634770115429,"random","norm"
-0.7,-0.7,20,20,761549.115747661,1409246.91333978,0.540394382658508,"standard","norm"
-0.7,-0.7,20,20,1042451.78270456,1409246.91333978,0.739722594271326,"random","norm"
-0.6,-0.6,20,20,762076.93173113,1409246.91333978,0.540768920277482,"standard","norm"
-0.6,-0.6,20,20,1040072.08702284,1409246.91333978,0.738033964933769,"random","norm"
-0.5,-0.5,20,20,762767.9795718,1409246.91333978,0.541259287035875,"standard","norm"
-0.5,-0.5,20,20,1039645.82387523,1409246.91333978,0.737731489091126,"random","norm"
-0.4,-0.4,20,20,763620.430275668,1409246.91333978,0.541864185081632,"standard","norm"
-0.4,-0.4,20,20,1040488.4887354,1409246.91333978,0.73832944311337,"random","norm"
-0.3,-0.3,20,20,764632.564330783,1409246.91333978,0.542582394251037,"standard","norm"
-0.3,-0.3,20,20,1039191.5093678,1409246.91333978,0.737409108035591,"random","norm"
-0.2,-0.2,20,20,765802.906052643,1409246.91333978,0.543412867400051,"standard","norm"
-0.2,-0.2,20,20,1039863.92600177,1409246.91333978,0.737886254110989,"random","norm"
-0.1,-0.1,20,20,767130.311843321,1409246.91333978,0.544354793032893,"standard","norm"
-0.1,-0.1,20,20,1037778.25096505,1409246.91333978,0.736406261487286,"random","norm"
0,0,20,20,768614.021955115,1409246.91333978,0.54540763203346,"standard","norm"
0,0,20,20,1036079.60908368,1409246.91333978,0.735200907148531,"random","norm"
-1,-1,2,2,0,6034106.68612552,0,"standard","exp"
-1,-1,2,2,0,6034106.68612552,0,"random","exp"
-0.9,-0.9,2,2,14142.135623731,6034106.68612552,0.00234369996411376,"standard","exp"
-0.9,-0.9,2,2,29963.4344679928,6034106.68612552,0.00496567860440535,"random","exp"
-0.8,-0.8,2,2,28284.2712474619,6034106.68612552,0.00468739992822751,"standard","exp"
-0.8,-0.8,2,2,55370.642580163,6034106.68612552,0.0091762783557472,"random","exp"
-0.7,-0.7,2,2,42426.4068711929,6034106.68612552,0.00703109989234127,"standard","exp"
-0.7,-0.7,2,2,76070.0372800299,6034106.68612552,0.0126066775476378,"random","exp"
-0.6,-0.6,2,2,56568.5424949238,6034106.68612552,0.00937479985645502,"standard","exp"
-0.6,-0.6,2,2,94071.3365289704,6034106.68612552,0.0155899359130114,"random","exp"
-0.5,-0.5,2,2,70710.6781186548,6034106.68612552,0.0117184998205688,"standard","exp"
-0.5,-0.5,2,2,108083.727763015,6034106.68612552,0.0179121340382557,"random","exp"
-0.4,-0.4,2,2,84852.8137423857,6034106.68612552,0.0140621997846825,"standard","exp"
-0.4,-0.4,2,2,119395.375360229,6034106.68612552,0.0197867524673968,"random","exp"
-0.3,-0.3,2,2,98994.9493661166,6034106.68612552,0.0164058997487963,"standard","exp"
-0.3,-0.3,2,2,128122.248223965,6034106.68612552,0.0212330101021517,"random","exp"
-0.2,-0.2,2,2,113137.084989848,6034106.68612552,0.01874959971291,"standard","exp"
-0.2,-0.2,2,2,134670.912988923,6034106.68612552,0.0223182850410281,"random","exp"
-0.1,-0.1,2,2,127279.220613579,6034106.68612552,0.0210932996770238,"standard","exp"
-0.1,-0.1,2,2,139002.282563097,6034106.68612552,0.0230360995907996,"random","exp"
0,0,2,2,141421.35623731,6034106.68612552,0.0234369996411376,"standard","exp"
0,0,2,2,141421.35623731,6034106.68612552,0.0234369996411376,"random","exp"
-1,-1,4,4,141421.35623731,6034106.68612552,0.0234369996411376,"standard","exp"
-1,-1,4,4,215070.204347707,6034106.68612552,0.0356424265487761,"random","exp"
-0.9,-0.9,4,4,141820.074256351,6034106.68612552,0.023503077030846,"standard","exp"
-0.9,-0.9,4,4,215409.192446088,6034106.68612552,0.0356986052204525,"random","exp"
-0.8,-0.8,4,4,142915.904666569,6034106.68612552,0.0236846831023359,"standard","exp"
-0.8,-0.8,4,4,213912.079417048,6034106.68612552,0.0354504967419462,"random","exp"
-0.7,-0.7,4,4,144679.174242707,6034106.68612552,0.0239769002718122,"standard","exp"
-0.7,-0.7,4,4,211278.296764953,6034106.68612552,0.0350140141291758,"random","exp"
-0.6,-0.6,4,4,147064.856183365,6034106.68612552,0.0243722664900039,"standard","exp"
-0.6,-0.6,4,4,209129.606874656,6034106.68612552,0.0346579233269966,"random","exp"
-0.5,-0.5,4,4,150017.852219974,6034106.68612552,0.0248616506176326,"standard","exp"
-0.5,-0.5,4,4,205387.831625385,6034106.68612552,0.0340378190690003,"random","exp"
-0.4,-0.4,4,4,153478.346939266,6034106.68612552,0.0254351397684375,"standard","exp"
-0.4,-0.4,4,4,200032.094762918,6034106.68612552,0.0331502416460187,"random","exp"
-0.3,-0.3,4,4,157386.296787143,6034106.68612552,0.0260827832476062,"standard","exp"
-0.3,-0.3,4,4,194556.837697475,6034106.68612552,0.0322428567835613,"random","exp"
-0.2,-0.2,4,4,161684.628677015,6034106.68612552,0.0267951226399069,"standard","exp"
-0.2,-0.2,4,4,187682.50061963,6034106.68612552,0.0311036099264165,"random","exp"
-0.1,-0.1,4,4,166321.153254302,6034106.68612552,0.0275635088847089,"standard","exp"
-0.1,-0.1,4,4,179641.533899339,6034106.68612552,0.0297710238223657,"random","exp"
0,0,4,4,171249.437570009,6034106.68612552,0.0283802468994739,"standard","exp"
0,0,4,4,171249.437570009,6034106.68612552,0.0283802468994739,"random","exp"
-1,-1,6,6,206381.050501962,6034106.68612552,0.0342024198837092,"standard","exp"
-1,-1,6,6,267019.297859725,6034106.68612552,0.0442516700067126,"random","exp"
-0.9,-0.9,6,6,209216.228110636,6034106.68612552,0.0346722785978737,"standard","exp"
-0.9,-0.9,6,6,272757.453489192,6034106.68612552,0.0452026236321534,"random","exp"
-0.8,-0.8,6,6,212423.93675762,6034106.68612552,0.035203874874479,"standard","exp"
-0.8,-0.8,6,6,277846.973941749,6034106.68612552,0.0460460824434236,"random","exp"
-0.7,-0.7,6,6,216007.45344505,6034106.68612552,0.0357977517934386,"standard","exp"
-0.7,-0.7,6,6,282575.877381058,6034106.68612552,0.0468297781394547,"random","exp"
-0.6,-0.6,6,6,219973.782185087,6034106.68612552,0.0364550700919627,"standard","exp"
-0.6,-0.6,6,6,286758.169194107,6034106.68612552,0.0475228868348421,"random","exp"
-0.5,-0.5,6,6,224333.06042862,6034106.68612552,0.0371775097951846,"standard","exp"
-0.5,-0.5,6,6,290955.325625668,6034106.68612552,0.0482184589633912,"random","exp"
-0.4,-0.4,6,6,229097.568589168,6034106.68612552,0.0379671060698914,"standard","exp"
-0.4,-0.4,6,6,294894.646757219,6034106.68612552,0.0488713014364302,"random","exp"
-0.3,-0.3,6,6,234280.240066551,6034106.68612552,0.038826002298773,"standard","exp"
-0.3,-0.3,6,6,296944.666122832,6034106.68612552,0.0492110401040157,"random","exp"
-0.2,-0.2,6,6,239892.663593772,6034106.68612552,0.0397561190201307,"standard","exp"
-0.2,-0.2,6,6,299739.563527896,6034106.68612552,0.0496742233969943,"random","exp"
-0.1,-0.1,6,6,245942.749766204,6034106.68612552,0.040758767214327,"standard","exp"
-0.1,-0.1,6,6,302491.544474483,6034106.68612552,0.0501302943764675,"random","exp"
0,0,6,6,252432.45158559,6034106.68612552,0.0418342705418217,"standard","exp"
0,0,6,6,304254.183132255,6034106.68612552,0.0504224069872413,"random","exp"
-1,-1,8,8,286709.170555779,6034106.68612552,0.04751476655443,"standard","exp"
-1,-1,8,8,377636.895586201,6034106.68612552,0.0625837286660041,"random","exp"
-0.9,-0.9,8,8,288600.69136702,6034106.68612552,0.0478282381103092,"standard","exp"
-0.9,-0.9,8,8,378950.050753069,6034106.68612552,0.0628013507988524,"random","exp"
-0.8,-0.8,8,8,290897.399534763,6034106.68612552,0.0482088591843488,"standard","exp"
-0.8,-0.8,8,8,379818.791418772,6034106.68612552,0.0629453225101415,"random","exp"
-0.7,-0.7,8,8,293590.138979105,6034106.68612552,0.0486551123887433,"standard","exp"
-0.7,-0.7,8,8,379293.008994128,6034106.68612552,0.0628581874208908,"random","exp"
-0.6,-0.6,8,8,296665.664559755,6034106.68612552,0.0491648026777338,"standard","exp"
-0.6,-0.6,8,8,378717.091842266,6034106.68612552,0.0627627437733353,"random","exp"
-0.5,-0.5,8,8,300108.159834884,6034106.68612552,0.0497353088776067,"standard","exp"
-0.5,-0.5,8,8,379887.926029631,6034106.68612552,0.0629567798168243,"random","exp"
-0.4,-0.4,8,8,303900.782605898,6034106.68612552,0.050363839821505,"standard","exp"
-0.4,-0.4,8,8,379167.936598376,6034106.68612552,0.0628374598464116,"random","exp"
-0.3,-0.3,8,8,308026.970524661,6034106.68612552,0.0510476507206809,"standard","exp"
-0.3,-0.3,8,8,379081.755700441,6034106.68612552,0.0628231775503871,"random","exp"
-0.2,-0.2,8,8,312471.388459232,6034106.68612552,0.0517842001663164,"standard","exp"
-0.2,-0.2,8,8,378288.303134133,6034106.68612552,0.0626916829302915,"random","exp"
-0.1,-0.1,8,8,317220.523426233,6034106.68612552,0.0525712487244602,"standard","exp"
-0.1,-0.1,8,8,376151.493576918,6034106.68612552,0.0623375609917238,"random","exp"
0,0,8,8,322262.999642038,6034106.68612552,0.0534069111477646,"standard","exp"
0,0,8,8,375300.982792946,6034106.68612552,0.0621966104205436,"random","exp"
-1,-1,10,10,356785.417294684,6034106.68612552,0.0591281254796267,"standard","exp"
-1,-1,10,10,444238.388389092,6034106.68612552,0.0736212353372121,"random","exp"
-0.9,-0.9,10,10,360170.293629725,6034106.68612552,0.0596890828029077,"standard","exp"
-0.9,-0.9,10,10,447731.094723409,6034106.68612552,0.0742000627454758,"random","exp"
-0.8,-0.8,10,10,363834.145131378,6034106.68612552,0.0602962731779267,"standard","exp"
-0.8,-0.8,10,10,452500.403363939,6034106.68612552,0.0749904545778736,"random","exp"
-0.7,-0.7,10,10,367775.576589139,6034106.68612552,0.0609494653839618,"standard","exp"
-0.7,-0.7,10,10,456102.568246791,6034106.68612552,0.0755874219618171,"random","exp"
-0.6,-0.6,10,10,371994.722931715,6034106.68612552,0.0616486817820205,"standard","exp"
-0.6,-0.6,10,10,460110.248526092,6034106.68612552,0.0762515932282144,"random","exp"
-0.5,-0.5,10,10,376493.01783081,6034106.68612552,0.0623941599667929,"standard","exp"
-0.5,-0.5,10,10,463945.34709667,6034106.68612552,0.0768871634575901,"random","exp"
-0.4,-0.4,10,10,381272.832914879,6034106.68612552,0.0631862929754882,"standard","exp"
-0.4,-0.4,10,10,467328.33050519,6034106.68612552,0.0774478070763546,"random","exp"
-0.3,-0.3,10,10,386336.952747055,6034106.68612552,0.0640255422787563,"standard","exp"
-0.3,-0.3,10,10,470364.87932221,6034106.68612552,0.0779510379562464,"random","exp"
-0.2,-0.2,10,10,391687.881864833,6034106.68612552,0.0649123229401062,"standard","exp"
-0.2,-0.2,10,10,473747.990309799,6034106.68612552,0.0785117027180027,"random","exp"
-0.1,-0.1,10,10,397327.040900458,6034106.68612552,0.0658468703932679,"standard","exp"
-0.1,-0.1,10,10,477103.538492181,6034106.68612552,0.0790677996445117,"random","exp"
0,0,10,10,403253.982766375,6034106.68612552,0.0668291105448291,"standard","exp"
0,0,10,10,479444.11477772,6034106.68612552,0.0794556907454299,"random","exp"
-1,-1,12,12,435244.179191833,6034106.68612552,0.0721306734918374,"standard","exp"
-1,-1,12,12,539320.442968573,6034106.68612552,0.0893786721087739,"random","exp"
-0.9,-0.9,12,12,438887.316097112,6034106.68612552,0.072734430948373,"standard","exp"
-0.9,-0.9,12,12,542016.629309031,6034106.68612552,0.089825496548696,"random","exp"
-0.8,-0.8,12,12,442800.952465473,6034106.68612552,0.0733830168239524,"standard","exp"
-0.8,-0.8,12,12,543926.328352811,6034106.68612552,0.0901419806851417,"random","exp"
-0.7,-0.7,12,12,446979.590150274,6034106.68612552,0.0740755199403473,"standard","exp"
-0.7,-0.7,12,12,545767.646407389,6034106.68612552,0.0904471324085629,"random","exp"
-0.6,-0.6,12,12,451416.142354533,6034106.68612552,0.0748107658408648,"standard","exp"
-0.6,-0.6,12,12,547376.741244946,6034106.68612552,0.0907137990290349,"random","exp"
-0.5,-0.5,12,12,456102.559457366,6034106.68612552,0.0755874205051929,"standard","exp"
-0.5,-0.5,12,12,548851.143332702,6034106.68612552,0.0909581437455686,"random","exp"
-0.4,-0.4,12,12,461030.466052191,6034106.68612552,0.0764040959223109,"standard","exp"
-0.4,-0.4,12,12,551384.347703721,6034106.68612552,0.0913779580615541,"random","exp"
-0.3,-0.3,12,12,466191.698677029,6034106.68612552,0.0772594392056348,"standard","exp"
-0.3,-0.3,12,12,554398.5937331,6034106.68612552,0.0918774928205781,"random","exp"
-0.2,-0.2,12,12,471578.695372561,6034106.68612552,0.0781521971523776,"standard","exp"
-0.2,-0.2,12,12,554997.998648566,6034106.68612552,0.091976828968685,"random","exp"
-0.1,-0.1,12,12,477184.739407595,6034106.68612552,0.0790812566348564,"standard","exp"
-0.1,-0.1,12,12,556947.030963856,6034106.68612552,0.0922998315963601,"random","exp"
0,0,12,12,483004.087053646,6034106.68612552,0.0800456657758866,"standard","exp"
0,0,12,12,558610.476212838,6034106.68612552,0.0925755054177738,"random","exp"
-1,-1,14,14,511307.763630995,6034106.68612552,0.0847362816449148,"standard","exp"
-1,-1,14,14,610814.147852747,6034106.68612552,0.101226938737629,"random","exp"
-0.9,-0.9,14,14,515991.619495796,6034106.68612552,0.0855125118490592,"standard","exp"
-0.9,-0.9,14,14,617052.197151438,6034106.68612552,0.102260737048328,"random","exp"
-0.8,-0.8,14,14,520879.825753168,6034106.68612552,0.0863226079430861,"standard","exp"
-0.8,-0.8,14,14,618288.266950684,6034106.68612552,0.102465584238399,"random","exp"
-0.7,-0.7,14,14,525970.685036598,6034106.68612552,0.0871662886315857,"standard","exp"
-0.7,-0.7,14,14,624372.155903368,6034106.68612552,0.103473834385298,"random","exp"
-0.6,-0.6,14,14,531263.276455727,6034106.68612552,0.0880434013003588,"standard","exp"
-0.6,-0.6,14,14,627883.90856368,6034106.68612552,0.10405581823858,"random","exp"
-0.5,-0.5,14,14,536757.345482963,6034106.68612552,0.0889539037679185,"standard","exp"
-0.5,-0.5,14,14,632688.603257363,6034106.68612552,0.10485207441097,"random","exp"
-0.4,-0.4,14,14,542453.132075795,6034106.68612552,0.0898978358011272,"standard","exp"
-0.4,-0.4,14,14,637994.998970899,6034106.68612552,0.105731474791102,"random","exp"
-0.3,-0.3,14,14,548351.120555975,6034106.68612552,0.0908752776640199,"standard","exp"
-0.3,-0.3,14,14,642069.666158575,6034106.68612552,0.106406747437017,"random","exp"
-0.2,-0.2,14,14,554451.709574426,6034106.68612552,0.0918862954228669,"standard","exp"
-0.2,-0.2,14,14,648303.1606262,6034106.68612552,0.107439790900097,"random","exp"
-0.1,-0.1,14,14,560754.829266997,6034106.68612552,0.092930877499459,"standard","exp"
-0.1,-0.1,14,14,650560.327033063,6034106.68612552,0.107813858931087,"random","exp"
0,0,14,14,567259.56772939,6034106.68612552,0.0940088727688085,"standard","exp"
0,0,14,14,654338.054964146,6034106.68612552,0.10843992143339,"random","exp"
-1,-1,16,16,592234.208002521,6034106.68612552,0.0981477853820965,"standard","exp"
-1,-1,16,16,698697.210070241,6034106.68612552,0.115791325280474,"random","exp"
-0.9,-0.9,16,16,597419.04436321,6034106.68612552,0.099007040385428,"standard","exp"
-0.9,-0.9,16,16,703696.383650738,6034106.68612552,0.116619811391267,"random","exp"
-0.8,-0.8,16,16,602798.018153846,6034106.68612552,0.0998984687393555,"standard","exp"
-0.8,-0.8,16,16,705753.960552878,6034106.68612552,0.116960802528674,"random","exp"
-0.7,-0.7,16,16,608367.542441534,6034106.68612552,0.100821476000811,"standard","exp"
-0.7,-0.7,16,16,709615.332222382,6034106.68612552,0.117600726857222,"random","exp"
-0.6,-0.6,16,16,614123.245937863,6034106.68612552,0.101775337739709,"standard","exp"
-0.6,-0.6,16,16,714650.173205994,6034106.68612552,0.11843512393462,"random","exp"
-0.5,-0.5,16,16,620060.290164393,6034106.68612552,0.102759252101081,"standard","exp"
-0.5,-0.5,16,16,719009.481141453,6034106.68612552,0.119157568558525,"random","exp"
-0.4,-0.4,16,16,626173.692365653,6034106.68612552,0.103772393319701,"standard","exp"
-0.4,-0.4,16,16,723630.680514476,6034106.68612552,0.119923415039769,"random","exp"
-0.3,-0.3,16,16,632458.597646717,6034106.68612552,0.104813956819981,"standard","exp"
-0.3,-0.3,16,16,726993.088367321,6034106.68612552,0.120480648782516,"random","exp"
-0.2,-0.2,16,16,638910.475371147,6034106.68612552,0.105883191763948,"standard","exp"
-0.2,-0.2,16,16,730971.828772816,6034106.68612552,0.121140023999505,"random","exp"
-0.1,-0.1,16,16,645525.241069102,6034106.68612552,0.106979421254415,"standard","exp"
-0.1,-0.1,16,16,733874.385979943,6034106.68612552,0.121621049171599,"random","exp"
0,0,16,16,652299.319217324,6034106.68612552,0.108102052739171,"standard","exp"
0,0,16,16,738220.299168963,6034106.68612552,0.122341273956323,"random","exp"
-1,-1,18,18,674264.097269318,6034106.68612552,0.111742157098363,"standard","exp"
-1,-1,18,18,775915.335861915,6034106.68612552,0.128588269353277,"random","exp"
-0.9,-0.9,18,18,680334.945102005,6034106.68612552,0.112748246010686,"standard","exp"
-0.9,-0.9,18,18,781948.525382783,6034106.68612552,0.129588117356418,"random","exp"
-0.8,-0.8,18,18,686559.710101689,6034106.68612552,0.113779842786062,"standard","exp"
-0.8,-0.8,18,18,788464.770633657,6034106.68612552,0.130668019583845,"random","exp"
-0.7,-0.7,18,18,692936.761429419,6034106.68612552,0.114836677154336,"standard","exp"
-0.7,-0.7,18,18,793575.746843946,6034106.68612552,0.131515034142278,"random","exp"
-0.6,-0.6,18,18,699464.900654739,6034106.68612552,0.115918550506084,"standard","exp"
-0.6,-0.6,18,18,799279.903121876,6034106.68612552,0.132460353238317,"random","exp"
-0.5,-0.5,18,18,706143.302345506,6034106.68612552,0.117025326046882,"standard","exp"
-0.5,-0.5,18,18,804482.27278221,6034106.68612552,0.13332251394096,"random","exp"
-0.4,-0.4,18,18,712971.422400044,6034106.68612552,0.118156913605689,"standard","exp"
-0.4,-0.4,18,18,810016.604798773,6034106.68612552,0.134239688976875,"random","exp"
-0.3,-0.3,18,18,719948.865436562,6034106.68612552,0.119313247658012,"standard","exp"
-0.3,-0.3,18,18,815509.870101779,6034106.68612552,0.135150058247547,"random","exp"
-0.2,-0.2,18,18,727075.210318818,6034106.68612552,0.12049425841121,"standard","exp"
-0.2,-0.2,18,18,819584.76320999,6034106.68612552,0.135825368334056,"random","exp"
-0.1,-0.1,18,18,734349.808034712,6034106.68612552,0.121699838308002,"standard","exp"
